paper_id	peptide	mic_value	mic_unit	mic_target	tox_endpoint	tox_value	tox_unit	ti	note
pmid__36151303	AP18	3.91	ug/mL	{"gram_status":"Gram-negative","raw_targ	MHC	250.0	ug/mL	63.9	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	AP17	7.81	ug/mL	{"gram_status":"Gram-negative","raw_targ	MHC	250.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	AP16	7.81	ug/mL	{"gram_status":"Gram-positive","raw_targ	MHC	250.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	AP15	15.63	ug/mL	{"gram_status":"Gram-positive","raw_targ	MHC	250.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	AP14	31.25	ug/mL	{"gram_status":"Gram-positive","raw_targ	MHC	250.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	AP13	62.5	ug/mL	{"gram_status":"Gram-negative","raw_targ	MHC	250.0	ug/mL	4.0	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	AP12	125.0	ug/mL	{"gram_status":"Gram-negative","raw_targ	MHC	250.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
pmid__36151303	Melittin	3.91	ug/mL	{"gram_status":"Gram-negative","raw_targ	MHC	0.98	ug/mL	0.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41467-018-03746-3	Guavanin 2	6.25	uM	{"class": "bacteria", "species": "Escher	LC50	200.0	uM	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	A3P7	3.91	ug/mL	{"class": "bacteria", "species": "Lister	MHC	1.95	ug/mL	0.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP19	1.95	ug/mL	{"class": "bacteria", "species": "Salmon	MHC	250.0	ug/mL	128.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP18	3.91	ug/mL	{"class": "bacteria", "species": "Pseudo	MHC	250.0	ug/mL	63.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP17	7.81	ug/mL	{"class": "bacteria", "species": "Salmon	MHC	250.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP16	7.81	ug/mL	{"class": "bacteria", "species": "Staphy	MHC	250.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP15	15.63	ug/mL	{"class": "bacteria", "species": "Staphy	MHC	250.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP14	31.25	ug/mL	{"class": "bacteria", "species": "Staphy	MHC	250.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP13	62.5	ug/mL	{"class": "bacteria", "species": "Salmon	MHC	250.0	ug/mL	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	AP12	125.0	ug/mL	{"class": "bacteria", "species": "Escher	MHC	250.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1038_s41598-022-20236-1	Melittin	3.91	ug/mL	{"class": "bacteria", "species": "Acinet	MHC	0.98	ug/mL	0.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	HoSa1	16.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	DiDi2	16.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	DaRe1	32.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	PlVi1	4.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	HoSa4	32.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	ArTh11	64.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	SuSc1	128.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	GaGa2	128.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	GoGo1	64.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_pro.70083	UnBi1	128.0	ug/mL	Escherichia coli ATCC 25922	HC50	128.0	ug/mL	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s10096-008-0553-z	dhvar5	3.6	uM	Aspergillus fumigatus conidia	significant hemolysis threshol	16.0	uM	4.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s10096-008-0553-z	hLF(1-11)	5.0	uM	Aspergillus fumigatus conidia	no hemolysis observed	200.0	uM	40.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s10096-008-0553-z	UBI 18-35	18.0	uM	Aspergillus fumigatus conidia	significant hemolysis threshol	20.0	uM	1.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.dci.2019.103574	PcAst-1a	32.0	uM	Staphylococcus aureus ATCC 29213	no observable cytotoxicity up 	100.0	uM	3.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.dci.2019.103574	PcAst-1b/c	1.0	uM	Escherichia coli ATCC 25922	no observable cytotoxicity up 	100.0	uM	100.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.dci.2019.103574	PcAst-2	8.0	uM	Acinetobacter baumannii ATCC 19606	no observable cytotoxicity up 	100.0	uM	12.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_acs.langmuir.6b03477	L1	15.6	ug/mL	methicillin-resistant Staphylococcus aur	HC50	250.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_acs.langmuir.6b03477	C1	3.9	ug/mL	methicillin-resistant Staphylococcus aur	HC50	250.0	ug/mL	64.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_acs.langmuir.6b03477	L2	125.0	ug/mL	methicillin-resistant Staphylococcus aur	HC50	250.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_acs.langmuir.6b03477	C2	31.3	ug/mL	methicillin-resistant Staphylococcus aur	HC50	250.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.toxicon.2010.09.010	DRS-DI4	22.0	uM	Enterococcus faecalis	hemolytic effect observed	36.0	uM	1.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1080_14786419.2019.1644636	E2/1 (esculentin-2 HYba1)	9.3	uM	Gram-positive bacteria (panel geometric 	HC50	10.0	uM	1.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1080_14786419.2019.1644636	E2/1-NH2 (esculentin-2 HYba1 amidated)	4.9	uM	Gram-positive bacteria (panel geometric 	HC50	15.0	uM	3.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1080_14786419.2019.1644636	E2/2 (esculentin-2 HYba2)	9.5	uM	Gram-positive bacteria (panel geometric 	HC50	10.0	uM	1.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1080_14786419.2019.1644636	E2/2-NH2 (esculentin-2 HYba2 amidated)	5.5	uM	Gram-positive bacteria (panel geometric 	HC50	12.0	uM	2.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s40543-021-00264-8	Magainin II	8.0	uM	Bacillus subtilis	HC50	200.0	uM	25.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s40543-021-00264-8	K-(magainin II)2	2.0	uM	Bacillus subtilis	HC50	8.5	uM	4.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s40543-021-00264-8	Buforin II	4.0	uM	Salmonella Typhimurium	HC50	200.0	uM	50.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1186_s40543-021-00264-8	K-(buforin II)2	0.5	uM	Bacillus subtilis	HC50	200.0	uM	400.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1248_cpb.c23-00465	Stripe	1.6	uM	Salmonella enterica NBRC 100797	hemolysis	100.0	uM	62.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1248_cpb.c23-00465	StripeLD	6.3	uM	Salmonella enterica NBRC 100797	hemolysis	100.0	uM	15.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1248_cpb.c23-00465	AltStripe	100.0	uM	Escherichia coli DH5α	hemolysis	100.0	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1248_cpb.c23-00465	AltStripeLD	12.5	uM	Salmonella enterica NBRC 100797	hemolysis	100.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3892_etm.2016.3578	fowlicidin-2 (recombinant)	1.0	uM	Escherichia coli 25922	HC50	128.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m112.359067	D-LAK120	0.62	uM	Escherichia coli TOP10	HC50	4.06	uM	6.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m112.359067	D-LAK120-P13	0.58	uM	Escherichia coli TOP10	HC50	11.66	uM	20.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m112.359067	D-LAK120-A	0.38	uM	Escherichia coli TOP10	HC50	17.42	uM	45.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m112.359067	D-LAK120-AP13	0.29	uM	Escherichia coli TOP10	HC50	58.61	uM	202.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1074_jbc.m112.359067	D-LAK120-H	0.4	uM	Escherichia coli TOP10	HC50	20.29	uM	50.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.46.11.3585-3590.2002	Ib-M (family)	1.6	uM	Escherichia coli O157:H7	CC50	197.5	uM	123.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.46.11.3585-3590.2002	IbM1/NpOH@Qui (Ib-M1 bioconjugated to chitosan-coated iron oxide nanoparticles)	12.5	uM	Escherichia coli O157:H7 (ATCC 43888)	CC50	25.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1134_s1068162024030087	AmBRI-44a	0.25	uM	Bacillus licheniformis B-511 (WT)	hemolysis	64.0	uM	256.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.4172_2327-5073.1000291	TN1	2.0	ug/mL	Escherichia coli ATCC 25922	HC50	16.0	ug/mL	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.4172_2327-5073.1000291	TN3	4.0	ug/mL	Escherichia coli ATCC 25922	HC50	64.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.4172_2327-5073.1000291	TN6	4.0	ug/mL	Staphylococcus aureus ATCC 29213	HC50	64.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s00253-010-2748-3	CSA-13	1.0	ug/mL	Pseudomonas aeruginosa (8 strains, plank	plasma membrane permeabilizati	20.0	ug/mL	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_cmdc.201200016	Compound 4 (fusaricidin analog, 12-ADA tail, depsipeptide)	128.0	ug/mL	S. aureus ATCC 33591	cytotoxicity (highly cytotoxic	150.0	ug/mL	1.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_cmdc.201200016	Compound 6 (fusaricidin A/LI-F04a analog, 12-GDA tail, Val3, depsipeptide)	8.0	ug/mL	S. aureus ATCC 29213	cytotoxicity (highly cytotoxic	90.0	ug/mL	11.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_ddr.21601	Peptide 2	128.0	uM	Pseudomonas aeruginosa PAO1	hemolysis	128.0	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1002_ddr.21601	Peptide 10	128.0	uM	Pseudomonas aeruginosa PAO1	hemolysis	128.0	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s00726-013-1470-8	senegalin	50.0	uM	Staphylococcus aureus	hemolysis	150.0	uM	3.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s00726-010-0618-z	SD-8	1.0	ug/mL	Gram-positive pathogens (major group)	minimum hemolytic concentratio	180.0	ug/mL	180.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s00726-018-2638-z	CM11	16.0	ug/mL	Pseudomonas aeruginosa (XDR clinical iso	cytotoxicity_safe_concentratio	48.0	ug/mL	3.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s10529-017-2312-7	catesbeianin-1	3.1	ug/mL	Staphylococcus aureus (MRSA)	HC50	200.0	ug/mL	64.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s11274-013-1360-y	temporin-1RNa	3.13	uM	Gram-positive bacteria	HC50	100.0	uM	31.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s11274-013-1360-y	temporin-1RNb	3.13	uM	Gram-positive bacteria	HC50	100.0	uM	31.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s11274-013-1461-7	cyclo(L-Pro-L-Trp)	1.0	ug/mL	Trichophyton rubrum	CC50	200.0	ug/mL	200.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s11274-013-1575-y	CM11	4.0	ug/mL	Salmonella typhimurium (MDR isolates)	CC50 (cytotoxicity, MTT)	6.0	ug/mL	1.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s12602-020-09716-w	rCf-ALF2	5.0	uM	Staphylococcus aureus	hemolysis	20.0	uM	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s12602-012-9123-x	subtilosin	60.0	ug/mL	Micrococcus luteus ATCC 10240	CC50	314.0	ug/mL	5.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	CBPZ-GSK24	2.0	uM	Escherichia coli AIC222	HC50	31.8	uM	15.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	A7E2T1-SPR29	8.0	uM	Acinetobacter baumannii ATCC19606	HC50	62.39	uM	7.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	CALR-GWT20	64.0	uM	Acinetobacter baumannii ATCC19606	CC50	19.28	uM	0.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	TKN1-SSI27	64.0	uM	Acinetobacter baumannii ATCC19606	CC50	40.27	uM	0.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	PDB6I34D-ALQ29	32.0	uM	Pseudomonas aeruginosa (PA01 and PA14)	CC50	128.0	uM	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	A0A0S2IB02-AYT38	128.0	uM	Pseudomonas aeruginosa PA01	HC50	108.06	uM	0.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	A0A343EQH0-NVK38	128.0	uM	Pseudomonas aeruginosa PA01	HC50	91.36	uM	0.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	A0A343EQH4-LAM11	128.0	uM	Acinetobacter baumannii ATCC19606	CC50	128.0	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1016_j.chom.2023.07.001	A0A384E0N4-DLI09	128.0	uM	Acinetobacter baumannii ATCC19606	CC50	128.0	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jacs.6b11861	syn-BNP 1	2.0	ug/mL	Enterobacter cloacae	cytotoxicity	64.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	GS (gramicidin S)	6.7	uM	Listeria monocytogenes	HC50	21.1	uM	3.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	Analogue 1	2.4	uM	Listeria monocytogenes	HC50	7.0	uM	2.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	Analogue 2	2.9	uM	Staphylococcus aureus	HC50	5.0	uM	1.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	Analogue 3	4.6	uM	Staphylococcus aureus	HC50	7.1	uM	1.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	Analogue 4	3.4	uM	Staphylococcus aureus	HC50	8.6	uM	2.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	Analogue 5	8.0	uM	Staphylococcus aureus	HC50	6.2	uM	0.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm800886n	Analogue 6	4.9	uM	Staphylococcus aureus	HC50	50.0	uM	10.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	Gramicidin S (GS)	7.9	uM	Staphylococcus aureus	HC50	21.1	uM	2.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 1 [D-Pro-Phe]	15.8	uM	Staphylococcus aureus	HC50	78.7	uM	5.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 2 [D-Pro-Dip]	3.4	uM	Listeria monocytogenes	HC50	34.0	uM	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 3 [D-Pro-Flg]	2.2	uM	Staphylococcus aureus	HC50	2.1	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 5 [D-Pro-Tic]	2.4	uM	Staphylococcus aureus	HC50	7.7	uM	3.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 6 [D-Pro-(R,R)c3diPhe]	3.2	uM	Staphylococcus aureus	HC50	26.0	uM	8.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 7 [D-Pro-(S,S)c3diPhe]	25.8	uM	Staphylococcus aureus	HC50	60.0	uM	2.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 8 [D-Pro-Ac3c]	30.0	uM	Staphylococcus aureus	HC50	60.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 9 [D-Pro-(S,S)c3Phe]	30.0	uM	Staphylococcus aureus	HC50	60.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 10 [D-Pro-(R,R)c3Phe]	30.0	uM	Staphylococcus aureus	HC50	60.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 11 [D-Pro-(S,R)c3Phe]	30.0	uM	Staphylococcus aureus	HC50	57.0	uM	1.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 12 [D-Pro-(R,S)c3Phe]	30.0	uM	Staphylococcus aureus	HC50	60.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1021_jm100143f	GS analog 13 [D-Pro-(αMe)Phe]	6.8	uM	Listeria monocytogenes	HC50	56.5	uM	8.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s00726-023-03290-5	PMAP-23	4.0	uM	MRSA (methicillin-resistant Staphylococc	HC50	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1007_s00726-023-03290-5	PMAP-NC	2.0	uM	MRSA (methicillin-resistant Staphylococc	HC50	256.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.00656-08	c16KKc12K	3.0	ug/mL	Staphylococcus aureus	LC50	15.0	ug/mL	5.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.00656-08	c16(ω7)KKc12K	3.0	ug/mL	Staphylococcus aureus	LC50	8.5	ug/mL	2.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Npent-1	3.9	ug/mL	Bacillus subtilis	HD50	128.0	ug/mL	32.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Ndec-1	4.0	ug/mL	Bacillus subtilis	HD50	40.0	ug/mL	10.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	19mer	2.9	ug/mL	Bacillus subtilis	HD50	365.0	ug/mL	125.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Npent-19mer	1.8	ug/mL	Bacillus subtilis	HD50	190.0	ug/mL	105.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Ndec-19mer	6.2	ug/mL	Bacillus subtilis	HD50	69.0	ug/mL	11.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	16mer	126.0	ug/mL	Escherichia coli	HD50	252.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Npent-16mer	4.1	ug/mL	Bacillus subtilis	HD50	266.0	ug/mL	64.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Ndec-16mer	2.2	ug/mL	Bacillus subtilis	HD50	106.0	ug/mL	48.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Ndec-14mer	6.8	ug/mL	Bacillus subtilis	HD50	215.0	ug/mL	31.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Ntridec-14mer	1.8	ug/mL	Bacillus subtilis	HD50	224.0	ug/mL	124.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.1128_aac.01080-10	Pexiganan	3.9	ug/mL	Bacillus subtilis	HD50	495.0	ug/mL	126.9	TI = median toxicity_conc / min_MIC (same unit family)
