artifact	old_id	new_id
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
extracted	10.1371/journal.pone.0137414)	10.1371/journal.pone.0137414
extracted	10.1371/journal.pone.0137414)	10.1371/journal.pone.0137414
extracted	10.1371/journal.pone.0137414)	10.1371/journal.pone.0137414
extracted	10.1371/journal.pone.0137414)	10.1371/journal.pone.0137414
extracted	10.1038/srep13412)	10.1038/srep13412
extracted	10.1038/srep13412)	10.1038/srep13412
extracted	10.1038/srep13412)	10.1038/srep13412
extracted	10.1038/srep13412)	10.1038/srep13412
extracted	10.1038/srep13412)	10.1038/srep13412
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1038/srep17260)	10.1038/srep17260
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
extracted	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
extracted	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
extracted	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
extracted	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
extracted	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
extracted	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1038/srep18355)	10.1038/srep18355
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1038/srep11951)	10.1038/srep11951
extracted	10.1186/s12934-015-0302-9)	10.1186/s12934-015-0302-9
extracted	10.1186/s12934-015-0302-9)	10.1186/s12934-015-0302-9
extracted	10.1186/s12934-015-0302-9)	10.1186/s12934-015-0302-9
extracted	10.1186/s13071-015-0669-9)	10.1186/s13071-015-0669-9
extracted	10.1186/s13071-015-0669-9)	10.1186/s13071-015-0669-9
extracted	10.1186/s13071-015-0669-9)	10.1186/s13071-015-0669-9
extracted	10.1186/s13071-015-0669-9)	10.1186/s13071-015-0669-9
extracted	10.1186/s13071-015-0669-9)	10.1186/s13071-015-0669-9
