paper_id,run_base,lane,terminal_status,result_status,result_category,result_reason_code,refined_status,refined_category,refined_reason_code,recommended_next_action,attempt_count,worker_infra_retry_count,worker_infra_retry_exhausted,gap_codes,worker_infra_reason_codes,lane_generated_at,lane_summary
doi__10.3390_ijms22094509,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,hemolysis_exact_percentages_not_machine_recoverable;supplement_pdf_no_activity_table_values,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22115540,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22115617,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22115630,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22136679,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22137041,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22157959,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22158231,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22158243,next100_10lane_20260508T121022Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure3_exact_toxicity_percentages_not_tabulated,,2026-05-08T16:44:56Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane08_latest.json
doi__10.3390_ijms22179427,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms221810156,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms222111681,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms222111869,next100_10lane_20260508T121022Z,9,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_api_or_network_error,infrastructure_retry_exhausted_api_or_network,infrastructure_retry_exhausted,codex_worker_infra_retry_exhausted,defer_to_infrastructure_recovery_queue,1,5,True,codex_api_or_network_error,codex_api_or_network_error,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms222312718,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms23020883,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure_exact_bar_heights_not_tabulated;no_supplementary_assets_declared_in_local_packet_or_oa_package,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms23042060,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms23116345,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms23137173,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms23147979,next100_10lane_20260508T121022Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:17:29Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane09_latest.json
doi__10.3390_ijms23148029,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms23158269,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms231810558,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms232113316,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms232213844,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms232214151,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms232415594,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms24010267,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms24010779,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.3390_ijms24043951,next100_10lane_20260508T121022Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-08T17:24:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260508T121022Z_lane10_latest.json
doi__10.1055_s-0029-1185675,next100_10lane_20260509T075436Z,1,initial_queue_failed,infrastructure_initial_queue_failed,infrastructure_failed,initial_queue_bootstrap_failed,infrastructure_initial_queue_failed,infrastructure_failed,infrastructure_initial_queue_failed,defer_to_infrastructure_recovery_queue,,,,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms24086901,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms24119251,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms241814053,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms241814268,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms241914472,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,table5_dash_values_beyond_statistical_scope,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms242216423,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms252413688,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms26010051,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
doi__10.3390_ijms26041702,next100_10lane_20260509T075436Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-09T11:32:59Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260509T075436Z_lane01_latest.json
